time,SpO2,Heartbeat,Temperature
2024-03-01 17:51:05,96,63,36.47197649
2024-02-29 06:24:44,99,95,37.04587728
2024-03-18 00:43:01,97,63,36.80198271
2024-01-01 04:35:15,96,67,36.5010858
2024-02-10 14:41:56,97,96,36.82141657
2024-01-19 09:53:46,97,69,36.95691416
2024-01-12 00:12:57,99,93,36.34610342
2024-01-24 11:51:04,98,69,36.24427184
2024-02-10 02:37:49,95,76,37.16047936
2024-01-05 18:40:42,97,86,36.30053251
2024-01-12 21:24:58,96,94,37.27935335
2024-02-26 11:11:53,99,84,37.27926949
2024-01-25 21:09:38,100,80,36.43934676
2024-02-04 14:06:40,99,86,36.30873482
2024-01-11 02:09:06,97,90,37.21992526
2024-03-12 07:56:37,99,63,36.65023828
2024-02-16 18:44:20,98,100,36.14267577
2024-02-12 14:07:47,95,82,37.0789978
2024-01-03 03:11:55,98,79,37.27514947
2024-02-18 23:35:14,100,66,37.29954429
2024-02-22 00:24:04,99,69,36.17453189
2024-01-05 01:11:41,98,64,36.30619328
2024-02-29 23:23:39,99,65,37.10324979
2024-02-16 20:24:18,98,96,36.29385867
2024-02-20 00:43:37,99,84,36.47935828
2024-02-17 04:23:50,99,77,37.42429258
2024-03-02 08:57:13,97,65,37.30932264
2024-03-10 11:47:43,97,79,37.4086127
2024-02-29 22:40:51,99,73,36.513757
2024-01-11 21:56:14,98,94,37.35826479
2024-01-14 00:59:41,96,78,36.02046194
2024-02-24 23:11:48,97,69,36.35149527
2024-01-04 06:41:21,99,72,36.89703185
2024-01-15 07:25:33,95,92,36.18294296
2024-02-15 21:52:22,99,63,36.3140745
2024-02-28 09:53:55,96,63,36.0568279
2024-02-01 16:18:10,96,96,37.39931282
2024-03-12 18:34:44,99,87,36.20219883
2024-02-01 13:40:10,100,85,37.36569465
2024-02-25 00:04:27,95,65,36.93334577
2024-02-05 09:06:39,98,73,37.328679
2024-03-02 08:43:13,99,89,36.89562358
2024-02-19 07:31:20,98,73,36.28761795
2024-02-09 16:01:23,99,87,36.6827385
2024-01-10 17:37:59,98,94,37.31721673
2024-01-20 09:01:41,96,72,37.24745754
2024-02-03 06:08:36,97,81,36.900522
2024-02-10 18:04:50,97,89,37.34395449
2024-03-03 12:16:46,99,79,37.13845071
2024-01-08 09:56:55,97,65,36.74120625
2024-01-18 12:39:10,100,89,36.45740369
2024-02-03 15:35:34,98,83,37.14525123
2024-02-09 06:18:02,99,71,36.5229871
2024-02-25 05:31:35,99,75,37.11723441
2024-01-12 17:28:03,99,67,37.08178377
2024-02-27 03:04:15,97,62,36.71015382
2024-03-16 01:23:20,99,86,36.33442504
2024-03-05 10:35:54,96,79,36.2797365
2024-02-02 11:37:25,99,62,37.05607449
2024-02-28 02:59:31,97,65,36.25894689
2024-01-09 01:48:12,95,94,37.46738422
2024-02-15 11:15:17,96,93,37.05756064
2024-02-24 15:08:21,96,98,37.27472029
2024-02-08 19:45:00,95,84,37.49541714
2024-02-24 19:27:10,99,95,37.492744
2024-01-27 07:39:30,97,100,36.87166724
2024-01-27 15:05:58,98,100,37.0638325
2024-02-01 15:13:02,95,84,37.45244968
2024-02-09 02:38:38,98,63,36.30308749
2024-01-12 03:18:41,96,72,37.05289396
2024-01-26 09:34:56,98,71,37.02928798
2024-01-29 14:58:57,98,66,36.52792721
2024-01-01 04:54:05,97,67,36.68071141
2024-01-01 22:49:31,96,65,36.87606121
2024-01-07 10:05:30,96,77,36.74695627
2024-02-28 23:47:49,100,84,36.64792584
2024-03-06 07:03:56,97,78,37.35562907
2024-03-04 00:20:48,97,99,37.24960842
2024-03-01 05:07:42,98,93,36.34323028
2024-02-12 11:53:44,97,97,37.4047232
2024-01-07 06:27:07,99,70,36.92705329
2024-03-01 21:04:26,98,62,36.26906094
2024-01-05 18:39:39,97,94,36.05037745
2024-02-22 00:08:45,99,92,37.14830197
2024-03-06 18:04:59,98,78,36.02414472
2024-03-06 15:18:49,96,62,36.43600148
2024-03-08 15:38:54,97,81,36.99309628
2024-01-16 09:22:18,95,77,36.47994024
2024-01-30 15:29:33,100,62,36.67539345
2024-01-26 19:28:20,96,76,36.310703
2024-03-08 23:30:58,95,94,36.55338279
2024-02-17 07:40:35,98,90,36.52825038
2024-03-07 03:23:49,100,93,36.46539933
2024-02-05 16:52:47,99,74,36.72672327
2024-02-17 06:31:14,98,78,36.07500802
2024-02-09 13:33:06,100,72,36.09442504
2024-02-20 12:46:56,97,70,37.38160283
2024-03-01 21:41:07,95,77,37.17954692
2024-02-19 00:36:56,100,66,36.12222488
2024-03-05 15:11:58,99,87,37.41989604
2024-03-05 05:02:52,98,68,36.72305507
2024-02-21 09:47:38,96,84,37.06733078
2024-01-26 19:18:41,97,70,36.73522328
2024-01-28 16:18:52,96,80,37.1173988
2024-03-09 20:03:52,96,71,36.42400404
2024-02-08 03:24:41,97,71,36.17375656
2024-01-03 19:14:25,100,91,36.27604793
2024-02-10 17:29:30,96,96,37.43196883
2024-03-13 21:49:37,100,96,36.20865176
2024-01-17 14:14:02,96,91,37.34161224
2024-03-18 12:04:20,100,96,36.37805614
2024-02-16 01:07:24,97,60,36.46804961
2024-02-13 12:55:30,96,87,37.14320062
2024-03-04 02:52:43,96,95,36.93457862
2024-03-16 09:47:36,95,71,36.61674192
2024-01-12 09:13:10,98,77,36.41981846
2024-01-20 05:44:57,100,64,36.56787208
2024-02-09 13:24:48,100,93,36.55538511
2024-02-09 18:41:35,100,93,36.63887396
2024-02-23 05:23:13,96,61,36.58852588
2024-01-25 22:47:38,95,84,36.34884281
2024-03-14 23:00:18,96,84,37.09203897
2024-03-07 13:34:25,98,86,36.73593582
2024-01-28 00:28:47,98,86,36.78135794
2024-03-08 14:08:16,98,91,37.22629225
2024-02-24 13:17:08,95,74,36.96878015
2024-01-18 04:01:24,97,77,36.66212823
2024-02-16 19:11:09,99,91,37.31914629
2024-02-04 03:47:15,97,71,36.55966588
2024-02-25 01:08:23,100,68,36.15072618
2024-01-22 22:41:38,97,81,36.9886132
2024-03-12 10:03:24,95,95,36.28453832
2024-01-03 02:11:27,99,69,36.98080648
2024-02-03 13:45:33,95,61,37.28605834
2024-01-25 12:50:46,100,67,36.60721023
2024-03-11 17:19:51,95,92,36.22260341
2024-01-25 23:59:28,97,75,36.6750786
2024-03-01 19:56:20,97,98,36.5125385
2024-03-04 12:27:30,95,64,36.97926083
2024-01-07 02:34:39,99,63,37.25073268
2024-02-13 23:16:54,97,74,37.43104746
2024-03-10 11:47:10,96,80,37.45229589
2024-03-13 08:55:17,96,73,36.06680191
2024-03-09 10:23:07,95,69,37.17788979
2024-02-01 18:49:10,100,99,36.72280526
2024-01-17 19:11:45,95,73,37.24086535
2024-01-22 11:38:09,97,88,37.34675637
2024-01-16 17:58:27,98,100,36.81459087
2024-01-11 14:49:32,100,61,37.05245897
2024-02-05 14:00:52,98,99,37.12969224
2024-01-14 02:07:26,99,96,36.35517714
2024-02-23 23:26:52,99,87,36.02972934
2024-01-23 12:16:42,99,99,36.39735632
2024-02-18 06:49:05,96,98,36.10981489
2024-02-19 00:47:22,96,87,37.41180458
2024-01-17 18:53:46,100,65,36.51947303
2024-01-19 18:53:34,97,86,37.32185044
2024-01-21 01:08:51,100,63,36.68726902
2024-03-17 06:18:17,100,72,36.44946792
2024-01-23 21:59:28,99,80,36.69168789
2024-01-26 06:49:43,97,76,36.18719765
2024-03-05 04:29:57,98,88,36.75321849
2024-02-18 00:43:05,100,76,36.75495963
2024-01-28 00:14:19,100,72,36.92709675
2024-03-05 05:51:29,98,100,36.44794041
2024-02-29 12:04:15,96,81,36.84445612
2024-03-07 10:46:29,97,60,37.13802589
2024-02-12 18:37:59,95,76,37.03601834
2024-01-11 23:45:51,95,87,36.38982488
2024-01-17 15:08:18,95,84,36.64943729
2024-01-02 18:02:22,100,71,37.04757374
2024-03-07 23:15:27,96,71,36.65455374
2024-02-24 04:10:56,98,89,36.26722305
2024-02-05 15:26:17,96,80,37.40788204
2024-02-14 03:40:12,98,78,36.65531599
2024-01-01 08:23:01,99,100,36.91951337
2024-03-06 10:16:46,98,75,37.40522353
2024-02-11 10:57:26,95,90,36.55464613
2024-02-14 06:32:12,97,65,36.33383701
2024-02-08 08:04:04,96,83,36.31772542
2024-03-11 10:53:47,95,100,36.86976049
2024-01-02 08:43:59,98,80,36.40205076
2024-02-13 00:40:42,98,68,36.63060835
2024-01-29 09:42:22,99,93,37.3234373
2024-03-14 08:04:17,98,67,36.7374296
2024-03-07 13:37:00,95,77,36.29265569
2024-02-27 10:03:55,99,60,36.75190648
2024-02-26 00:09:13,100,69,36.88112081
2024-02-13 01:25:08,96,97,37.35112779
2024-01-30 09:47:24,97,91,37.315157
2024-01-06 05:05:40,99,74,36.21759065
2024-02-14 12:52:19,96,98,36.17725809
2024-01-28 00:10:09,98,81,36.81365582
2024-01-22 11:01:05,100,63,36.69390519
2024-03-18 00:07:22,96,88,36.37276677
2024-01-08 08:43:54,97,97,36.36906592
2024-02-03 06:40:49,98,69,36.97281048
2024-01-11 20:58:40,96,69,36.21620674
2024-02-15 01:52:54,100,96,36.32410586
2024-03-17 06:52:43,100,87,36.32192201
2024-02-19 12:28:13,100,65,37.01343711
2024-02-22 22:33:36,95,73,36.05347019
2024-03-14 15:51:02,96,87,36.43329841
2024-02-02 04:43:16,96,77,37.25297364
2024-03-07 22:42:58,97,61,36.7315586
2024-02-07 13:03:18,100,77,36.26206929
2024-03-02 16:54:39,100,63,36.47920578
2024-02-20 01:38:12,98,60,36.29156961
2024-03-14 14:52:06,95,72,36.35364278
2024-01-28 07:56:05,95,60,36.98602818
2024-02-13 20:11:48,99,86,37.31424513
2024-01-30 18:53:00,100,90,36.33535039
2024-01-07 13:59:49,96,93,37.3053898
2024-01-17 06:43:50,98,70,37.48616903
2024-01-17 18:17:54,97,75,36.52041942
2024-03-10 05:48:39,98,79,36.2885088
2024-02-23 09:17:12,100,93,36.70078546
2024-02-01 09:22:34,96,76,36.72360223
2024-03-08 15:33:54,95,84,37.23402235
2024-03-12 11:29:54,95,100,36.66445374
2024-03-03 19:43:23,97,63,36.9186988
2024-02-03 23:43:24,98,92,36.24808088
2024-01-27 07:52:57,100,60,36.81741261
2024-01-02 10:41:53,99,96,36.69952341
2024-02-03 19:26:13,98,78,36.81959495
2024-01-09 21:15:45,98,88,37.22334478
2024-03-03 17:29:34,98,61,36.07829644
2024-03-01 18:04:51,95,95,36.81660771
2024-02-02 17:23:26,98,96,36.01796515
2024-03-07 02:59:29,100,62,36.20563365
2024-02-09 20:45:37,96,92,37.00870647
2024-02-02 15:35:36,100,77,36.53951025
2024-01-20 01:21:54,97,63,37.10043948
2024-01-28 23:17:10,99,79,36.80755522
2024-01-05 01:28:55,95,82,36.31222514
2024-01-03 19:50:30,96,99,36.97625803
2024-02-19 20:37:12,98,98,37.09236156
2024-01-02 23:39:41,97,98,36.67529691
2024-01-02 15:40:03,99,98,36.02811315
2024-02-16 12:08:54,97,95,36.15019822
2024-01-04 23:42:12,96,62,36.88358699
2024-02-27 23:38:15,95,84,37.2033882
2024-02-29 16:16:57,98,84,36.26034567
2024-03-06 08:22:40,100,70,37.38806567
2024-03-15 17:11:05,96,74,36.75428507
2024-02-09 08:09:28,99,87,36.55459885
2024-02-16 14:07:23,100,95,36.7230532
2024-01-29 00:37:22,100,62,36.4714577
2024-01-07 13:08:13,99,85,37.38220278
2024-01-12 14:43:03,99,75,37.28455154
2024-01-23 05:28:42,97,63,37.28793724
2024-01-01 05:09:27,99,75,37.17270336
2024-02-08 20:19:34,95,91,37.01025279
2024-02-27 07:48:58,97,81,36.26253037
2024-02-13 12:08:55,98,98,37.07106571
2024-01-14 04:55:48,97,66,36.43698348
2024-02-17 11:47:49,96,71,36.64663135
2024-02-06 15:20:13,96,70,36.65668648
2024-01-25 20:37:56,99,93,36.10281564
2024-02-09 16:49:24,99,62,36.27513567
2024-01-02 01:08:40,98,72,36.96017353
2024-02-07 13:04:57,98,81,37.34909189
2024-01-25 20:10:38,99,82,37.0641924
2024-01-15 19:00:07,95,78,36.10320514
2024-02-14 15:48:47,96,98,36.56116991
2024-03-16 11:22:46,98,85,37.35057415
2024-01-09 07:57:29,99,90,37.21195378
2024-02-14 22:40:44,99,71,36.06033122
2024-03-03 03:12:12,95,89,36.76304315
2024-01-07 11:02:42,100,67,36.5893168
2024-03-05 13:03:28,97,82,37.41868351
2024-01-18 20:22:15,100,82,37.14756764
2024-01-31 05:09:45,96,94,36.57119826
2024-02-18 11:38:35,97,100,37.32616484
2024-03-08 07:45:55,97,75,36.60029461
2024-01-31 10:47:48,97,70,37.26027709
2024-01-20 11:01:39,99,70,37.00663431
2024-01-31 03:52:44,98,88,36.32734386
2024-03-07 05:39:28,98,98,36.46254911
2024-01-31 22:20:36,96,100,37.09613395
2024-02-18 00:19:16,95,90,37.33629105
2024-03-01 04:13:36,99,95,37.04593691
2024-02-26 22:17:44,97,100,37.11040668
2024-02-11 21:37:22,100,98,36.26052666
2024-01-03 13:51:03,95,62,36.35144154
2024-01-05 10:07:35,97,74,36.04360293
2024-02-03 09:31:17,100,69,36.99526985
2024-01-08 18:40:49,97,92,36.80412565
2024-01-17 23:34:10,98,71,36.7235715
2024-02-10 11:08:09,96,62,36.20488705
2024-02-17 16:22:45,98,91,36.33990248
2024-01-22 13:28:05,98,76,36.75213756
2024-02-09 01:44:18,95,69,36.72062973
2024-01-01 07:51:11,98,78,37.2759711
2024-03-18 06:17:54,97,98,36.69370663
2024-01-23 07:14:10,95,81,36.82326499
2024-01-30 13:21:01,95,76,36.77898173
2024-02-17 08:12:21,99,99,36.19147391
2024-01-16 02:05:36,97,70,36.75771566
2024-01-08 16:25:45,95,99,37.37727275
2024-02-26 21:27:40,98,72,36.29608578
2024-02-12 17:11:05,97,99,36.52440358
2024-03-17 06:30:58,97,98,36.16855768
2024-02-21 12:53:08,99,89,36.05237636
2024-02-24 23:36:42,99,61,36.06461769
2024-01-17 20:54:11,97,91,37.1444126
2024-01-11 03:37:12,99,99,36.5128075
2024-03-05 10:01:26,100,78,36.18469911
2024-02-12 22:25:45,95,76,37.31754629
2024-02-10 13:12:20,99,64,37.0956779
2024-02-29 03:32:57,100,84,37.29881275
2024-02-09 12:20:45,99,81,36.48239528
2024-02-23 20:30:49,97,96,36.89414062
2024-01-22 12:04:27,95,70,37.29698103
2024-02-29 17:01:18,96,78,37.11240845
2024-03-06 10:27:56,97,85,36.85486633
2024-02-05 07:59:57,99,71,37.03555868
2024-01-07 23:40:25,97,87,37.36720116
2024-03-16 22:40:09,100,79,37.28599149
2024-01-16 15:21:23,96,85,36.55319469
2024-03-08 17:24:04,99,79,37.10577776
2024-01-12 02:25:58,96,62,37.07682629
2024-03-06 03:26:41,96,65,36.84220104
2024-01-13 19:09:21,97,95,36.13651139
2024-02-19 11:28:47,100,97,36.62685993
2024-03-15 13:32:32,98,96,36.03969615
2024-01-08 10:50:34,98,65,36.62126212
2024-03-05 20:14:28,95,82,37.07266458
2024-02-17 08:38:10,96,100,36.39355681
2024-03-05 01:28:26,98,81,36.63245112
2024-02-11 09:09:55,98,80,37.04119488
2024-03-10 16:38:42,98,76,37.45902711
2024-01-18 23:54:57,99,100,37.05342617
2024-02-08 16:26:16,100,88,36.38103225
2024-02-04 05:13:09,98,76,36.0839698
2024-02-08 18:35:29,97,90,36.87488969
2024-01-18 06:02:43,95,74,37.49142517
2024-03-02 12:45:49,100,89,36.3704251
2024-01-25 16:52:06,97,85,36.88320064
2024-02-18 03:21:15,96,81,36.31887283
2024-01-04 01:49:07,96,92,36.68481046
2024-01-29 03:23:44,96,86,36.69772446
2024-03-18 09:08:45,98,78,37.11290263
2024-01-29 20:43:24,99,79,36.77893831
2024-01-24 14:34:55,97,73,36.04181185
2024-02-29 19:45:28,96,98,36.84623769
2024-03-18 12:32:27,97,65,36.59975919
2024-03-15 05:41:43,96,93,36.37455578
2024-01-10 14:28:49,98,78,37.15243721
2024-03-01 16:58:43,98,81,37.03118804
2024-03-10 22:37:24,97,87,36.95856962
2024-01-11 22:09:00,96,74,36.68610194
2024-02-29 01:17:03,97,67,37.22637201
2024-01-15 19:48:49,100,87,37.18559935
2024-03-09 15:55:10,98,89,37.10043284
2024-02-22 15:54:18,98,98,37.47324362
2024-01-23 12:26:48,98,85,36.5172391
2024-02-06 17:48:39,97,78,37.03537736
2024-01-21 23:29:34,95,92,37.4813264
2024-02-08 05:45:56,97,95,36.31037807
2024-03-01 23:40:16,96,66,37.19960488
2024-02-02 04:02:28,100,64,37.47396742
2024-03-11 23:19:48,99,75,37.38964872
2024-01-11 20:53:34,96,87,36.66121849
2024-02-17 01:20:20,96,94,36.42631491
2024-03-10 06:04:49,100,80,36.09490008
2024-01-04 07:18:19,96,76,37.09913923
2024-03-08 19:07:49,99,95,37.05924796
2024-02-20 01:13:17,96,76,36.17131769
2024-02-15 00:50:12,100,96,37.37215506
2024-03-03 20:42:56,97,94,37.35266012
2024-02-08 00:35:35,100,84,37.17348636
2024-02-13 05:47:28,99,67,37.26661085
2024-03-10 17:02:40,97,79,36.06921499
2024-02-05 14:26:13,97,89,36.14934424
2024-02-19 00:59:09,99,99,36.40234728
2024-01-16 18:24:55,95,89,37.28115444
2024-02-20 11:46:57,98,93,37.37058365
2024-02-13 00:00:16,99,92,36.91457664
2024-01-24 13:52:30,99,81,36.54667138
2024-01-29 04:29:04,95,63,36.48838324
2024-03-01 00:37:48,100,68,36.26415876
2024-03-15 06:17:11,96,75,36.92054817
2024-01-08 23:56:58,97,80,36.40196916
2024-01-26 22:06:28,95,73,36.51144007
2024-03-07 07:30:45,97,91,36.12957913
2024-02-19 20:58:24,99,90,37.26129829
2024-03-04 22:02:26,97,77,36.71588531
2024-01-21 09:19:20,98,95,36.6681797
2024-01-28 06:34:28,97,85,37.02518497
2024-01-05 02:33:00,96,62,37.26987765
2024-02-06 08:17:18,96,85,36.86431967
2024-02-22 18:39:31,96,79,36.8182331
2024-01-26 03:41:17,98,60,36.99185414
2024-02-19 10:54:58,97,64,37.3586197
2024-01-29 02:07:01,98,88,37.17030281
2024-03-03 09:12:45,100,94,36.67355491
2024-02-21 04:49:26,100,90,36.0708247
2024-01-03 23:24:25,97,93,36.35224476
2024-02-16 01:23:28,98,84,37.10570782
2024-01-12 13:56:52,96,89,36.84662941
2024-01-20 07:51:17,96,97,36.44146756
2024-03-05 11:00:56,97,84,36.5124906
2024-03-09 13:48:09,98,93,37.17173802
2024-01-31 07:49:58,98,78,37.20189837
2024-01-28 03:22:12,95,61,37.49312682
2024-03-09 12:02:46,98,82,37.01824085
2024-02-09 23:44:40,99,83,36.60687948
2024-03-01 09:27:22,96,93,37.17698967
2024-03-03 06:26:48,95,69,36.64152224
2024-02-05 19:21:19,98,92,36.15707385
2024-02-22 00:15:35,95,99,36.96920864
2024-02-02 21:41:17,97,66,36.20616916
2024-03-08 20:56:15,96,84,36.70245609
2024-01-17 03:52:00,98,79,37.32001769
2024-01-01 23:34:33,100,66,37.47648888
2024-01-14 00:53:30,95,78,36.99866502
2024-01-01 00:24:10,95,65,36.04225008
2024-01-29 02:27:59,97,67,36.75686935
2024-02-14 08:14:37,96,71,36.13273925
2024-01-08 14:07:59,97,76,36.89634118
2024-01-23 07:27:29,95,72,36.84982832
2024-02-09 10:54:33,99,98,37.14202164
2024-02-07 21:40:14,98,61,36.34071429
2024-02-10 17:52:09,98,70,37.10298268
2024-02-26 06:59:24,95,66,36.88843133
2024-02-18 07:42:32,95,78,37.00372938
2024-02-18 14:41:08,95,87,36.55272588
2024-01-10 05:06:45,98,73,36.95280386
2024-01-31 21:41:21,97,97,37.29925909
2024-02-15 05:06:21,95,99,37.2673594
2024-02-04 23:20:00,96,85,36.33716254
2024-02-10 23:25:20,95,88,37.41810199
2024-02-12 00:10:04,96,92,36.15357843
2024-01-10 04:10:05,96,68,36.07749411
2024-02-09 04:13:11,95,100,36.49140713
2024-02-12 19:24:05,100,84,36.19493874
2024-01-25 19:49:52,100,98,36.76585358
2024-02-02 23:34:00,95,71,36.12876256
2024-03-14 23:43:20,98,84,37.11583737
2024-03-08 07:28:10,96,71,36.91555649
2024-02-12 09:10:12,97,60,36.58712218
2024-01-18 14:15:39,99,91,36.20460587
2024-01-01 14:49:14,96,79,36.27624241
2024-02-09 05:10:10,97,86,36.40553228
2024-01-29 23:36:45,95,68,37.13804678
2024-01-21 04:16:35,100,75,36.06703393
2024-03-05 17:12:13,95,78,36.7561317
2024-01-21 01:31:55,100,87,36.63732417
2024-02-19 09:10:31,95,82,37.48560386
2024-01-23 18:47:59,96,62,36.4112868
2024-01-06 03:25:51,95,93,37.33034803
2024-02-24 07:07:28,98,82,36.56480022
2024-01-15 16:46:29,95,78,36.25609699
2024-01-05 01:18:48,96,60,37.46155945
2024-02-04 04:14:51,96,86,36.34450947
2024-02-23 20:33:14,99,66,36.1775586
2024-01-29 18:06:56,97,76,36.29521018
2024-01-06 01:41:46,99,97,36.74916014
2024-03-09 14:59:29,100,97,36.63962454
2024-01-30 07:46:21,97,92,37.02518314
2024-01-13 18:37:28,100,92,36.57050493
2024-01-06 13:44:33,100,88,37.27169131
2024-01-27 01:45:56,97,64,37.26752251
2024-03-17 17:25:40,95,66,36.80257351
2024-01-10 11:53:11,96,77,37.16902306
2024-03-09 22:51:13,97,64,36.0998522
2024-03-12 10:07:48,100,95,36.6179688
2024-02-04 22:49:43,95,80,36.03592418
2024-01-19 17:13:34,99,80,37.47424277
2024-01-28 00:06:41,98,66,36.68678009
2024-03-05 09:46:18,100,100,37.17894597
2024-03-03 22:22:25,96,99,37.48283338
2024-02-24 07:46:13,95,67,37.13680858
2024-02-26 19:11:29,99,98,36.37908053
2024-02-11 18:13:09,100,93,36.53307464
2024-01-11 16:00:37,100,64,36.14785356
2024-02-26 23:08:48,99,100,36.00636969
2024-02-12 06:18:42,99,91,36.2963042
2024-02-16 04:46:39,97,82,36.60060781
2024-03-14 23:40:24,97,68,36.39322097
2024-01-09 21:20:06,97,69,36.84012647
2024-01-13 15:09:24,98,80,37.43732411
2024-02-21 20:47:42,100,78,36.32224974
2024-01-06 09:12:38,100,60,37.20769478
2024-01-18 16:20:11,99,80,36.06310456
2024-03-12 23:10:35,97,73,37.33338685
2024-02-20 03:25:40,96,60,36.18243403
2024-01-31 17:24:11,96,93,36.31063774
2024-02-19 04:34:55,98,71,36.63299719
2024-01-06 07:42:52,100,60,37.18744732
2024-01-13 00:46:23,97,87,36.21859941
2024-02-08 09:48:00,96,69,37.00016947
2024-02-06 17:06:24,96,60,37.0158816
2024-01-08 11:58:23,100,65,37.06587581
2024-01-06 01:22:56,99,73,36.67466026
2024-02-22 19:22:18,96,94,36.08378771
2024-02-08 20:12:23,96,93,36.47961466
2024-02-25 16:37:03,100,76,36.43918358
2024-03-03 04:44:12,97,67,36.21889953
2024-01-24 12:49:50,99,91,37.03694314
2024-03-02 04:47:47,99,70,36.41669061
2024-02-17 09:28:33,97,67,36.20805941
2024-02-01 04:54:43,97,76,37.25342315
2024-01-19 07:57:13,98,76,36.1227688
2024-02-15 07:54:11,96,69,36.11496843
2024-01-07 08:26:41,96,92,37.32751689
2024-01-21 18:46:10,99,100,37.07295385
2024-03-03 08:23:31,98,93,36.30791328
2024-01-04 04:05:52,97,75,36.07530811
2024-01-02 00:11:41,98,88,37.3532412
2024-01-15 22:41:49,96,90,37.41839581
2024-02-20 03:11:01,98,100,36.63429841
2024-02-16 04:10:39,100,72,36.34494911
2024-02-25 14:04:52,98,67,36.72270761
2024-01-14 22:46:53,97,65,37.47543459
2024-01-21 10:18:16,100,86,37.48865264
2024-03-17 04:37:16,99,62,37.22012703
2024-01-19 05:52:19,95,92,37.30797177
2024-01-17 01:07:58,97,61,36.11302127
2024-02-14 14:50:28,99,66,36.88951187
2024-01-08 20:58:54,95,93,36.69199849
2024-02-04 08:39:26,95,65,37.35350336
2024-02-16 18:09:55,98,80,36.76497024
2024-02-26 02:51:44,100,91,36.38082628
2024-03-03 11:36:16,99,69,36.16017393
2024-02-15 20:02:13,95,76,37.33228995
2024-03-18 03:05:46,98,73,37.39176167
2024-01-28 11:43:28,100,88,36.40514985
2024-01-14 01:14:38,98,69,37.48113976
2024-02-12 08:20:19,98,61,36.28996149
2024-02-06 23:51:24,98,95,36.12184571
2024-03-02 17:19:29,96,79,37.11173184
2024-01-02 07:37:40,98,98,37.25114238
2024-03-04 12:28:40,96,96,37.03302399
2024-03-01 13:05:55,98,94,36.44126023
2024-01-23 11:27:44,95,92,36.1460472
2024-02-25 12:28:19,95,73,36.10305215
2024-02-09 14:06:35,100,91,36.52629163
2024-02-12 22:08:37,98,69,37.29767573
2024-01-11 06:38:50,96,85,36.53473315
2024-03-09 13:25:28,96,84,36.2391044
2024-01-03 12:24:20,99,98,37.37871445
2024-01-09 10:09:54,98,95,36.61727604
